Market Cap,Price,Volume,Date
0.0,2.9366649977840584,82413981.29681122,2020-08-19
0.0,2.9366649977840584,82413981.29681122,2020-08-20
0.0,2.89879087042457,49511744.88463916,2020-08-21
0.0,2.8719231582885576,51233752.827103466,2020-08-22
4028277492.3881054,4.481388823739925,473920951.2911821,2020-08-23
3630430965.6868463,3.966082765910088,335685225.4482104,2020-08-24
4162344881.7015166,4.576939499077849,395502571.8989607,2020-08-25
4910960800.05402,5.49394714760662,729611892.217292,2020-08-26
5508438431.636099,6.067730199404114,853376793.3117362,2020-08-27
5147685413.841153,5.638530633373319,995432623.197182,2020-08-28
5563188700.133332,6.162322869842559,584978197.1298553,2020-08-29
5580674883.763024,6.148507935787226,407313299.8601509,2020-08-30
5350103716.769489,5.901759394871453,366896197.48982257,2020-08-31
5712939724.608923,6.29879772167723,430398059.7192618,2020-09-01
5693335995.934683,6.229619252395945,472601408.5536825,2020-09-02
5597505846.232816,6.158884269227721,485766767.0734896,2020-09-03
5294708814.664548,5.683421169603046,630783985.0451007,2020-09-04
4675680671.656081,5.1340152181772725,676657581.6459368,2020-09-05
3750820473.971468,4.13019788733723,595268790.8541288,2020-09-06
4394131227.7377405,4.78962789693905,511543436.75403696,2020-09-07
4190737575.784357,4.594930909671461,365705934.9831117,2020-09-08
3891004373.7933354,4.282524684960109,234920666.902606,2020-09-09
4298181268.775718,4.703108697943335,274399152.6284701,2020-09-10
4177237545.060083,4.577765287676936,254092704.72602597,2020-09-11
4216287873.46031,4.625864199988795,212155209.23847777,2020-09-12
4663414090.094169,5.139290011153086,317307477.3197743,2020-09-13
4819470920.959559,5.294815256024742,413410119.8047527,2020-09-14
4874640596.625649,5.339198957352251,368584203.1748962,2020-09-15
4673343463.456086,5.113838698353973,301361216.948819,2020-09-16
4634502327.79378,5.075261806582743,272070780.6235744,2020-09-17
4871310608.622429,5.323352024016255,299530704.4441,2020-09-18
4771593286.01857,5.242095138770248,218845784.12899387,2020-09-19
4511663057.978728,4.924359684930011,180793689.67015743,2020-09-20
4287331139.3953447,4.673545848129287,277405320.53644466,2020-09-21
3770969365.206551,4.089749652347997,376122862.04748017,2020-09-22
3807699809.7726593,4.168355680932848,207312314.2506692,2020-09-23
3701917991.062916,4.0160363563658406,208272484.1319433,2020-09-24
4024415210.879658,4.389748821648701,212165515.133046,2020-09-25
4036996777.528928,4.41286272780764,176573807.95552978,2020-09-26
3981431937.9363737,4.340299971503735,124028159.47280042,2020-09-27
3966805487.8693743,4.306460643533152,123873259.31149642,2020-09-28
4015168631.8723865,4.420033114111349,192688341.9893024,2020-09-29
4123709369.604509,4.491527362227763,200465046.6652287,2020-09-30
3998481295.7904816,4.347197258520258,131549097.16661954,2020-10-01
3982054342.146103,4.338624033430472,185800897.37967396,2020-10-02
3786983100.945344,4.122609864205513,205627933.5663356,2020-10-03
3739978579.440465,4.066948359187792,104601491.5893746,2020-10-04
3849818336.1017737,4.176764230629664,89731299.09326749,2020-10-05
3833319535.2399874,4.1602369454029935,132019868.42462732,2020-10-06
3440251736.5558577,3.748835471706956,210625817.4318396,2020-10-07
3541978347.8554893,3.852999443688667,216001362.3925385,2020-10-08
3769762007.0828257,4.101843106713311,214716289.57457,2020-10-09
3921415690.922872,4.258895921902619,182371173.03073755,2020-10-10
3919459351.7433486,4.254212996164335,163446062.4110077,2020-10-11
3916199449.3647904,4.250188243961778,124735788.7091246,2020-10-12
3977129133.275724,4.316288996695248,188455914.277421,2020-10-13
3915494879.776031,4.248906706000911,155609893.3297254,2020-10-14
3867261708.426941,4.194644023662828,168709011.56224796,2020-10-15
3777390476.471873,4.094854852342111,143464781.4780979,2020-10-16
3609407515.0339217,3.902291340576514,161294195.66031703,2020-10-17
3658072954.95262,3.9644790925219424,69398889.68866682,2020-10-18
3790640346.140289,4.106552351478096,84816935.22137997,2020-10-19
3671134189.284116,3.991640613782067,95007120.32225177,2020-10-20
3604225667.8517904,3.9071668227555576,148089643.50211453,2020-10-21
3812512446.0483255,4.13130490955701,174236165.96079922,2020-10-22
3939180404.081174,4.264652281323652,146291489.18888167,2020-10-23
3933812312.373021,4.256187304957874,164831205.4380136,2020-10-24
4020658006.777102,4.350430279896141,120332452.89074594,2020-10-25
4012939180.8089256,4.3340414314672575,108292827.394825,2020-10-26
4329655077.176312,4.687976438792263,274074972.02018064,2020-10-27
4340749573.937261,4.682587970002437,265898434.61678487,2020-10-28
4034473421.2102537,4.360419431708068,202108505.0069216,2020-10-29
3764515251.518611,4.0535048878831885,200320469.3863818,2020-10-30
3791580626.3780174,4.090725680953809,159228530.14780968,2020-10-31
3874741303.681628,4.178017676018528,91136861.76934384,2020-11-01
3895006456.472724,4.2018859212030994,81646034.91053519,2020-11-02
3739887980.073733,4.02450724653999,140951326.24756223,2020-11-03
3734301175.476793,4.025233393564967,122070013.903054,2020-11-04
3787360078.116946,4.08136926366573,167238369.00696442,2020-11-05
3937088642.149855,4.233078491744799,147107170.64734727,2020-11-06
4258511485.891999,4.570121705410882,189796195.46608785,2020-11-07
3945482202.1835647,4.237073500377915,278868817.51144844,2020-11-08
4078246608.5763006,4.36318980541015,128160233.80415396,2020-11-09
4036915102.2553153,4.339818011981211,140530467.26834425,2020-11-10
4109275213.3344407,4.409560532264164,127503833.19442774,2020-11-11
4142055650.215431,4.4487908956059,150334795.18311763,2020-11-12
4082668445.386233,4.387897880183851,116847228.49038725,2020-11-13
4230663243.511702,4.543670476701079,114376307.5174001,2020-11-14
4162232116.849596,4.467036595848679,105545036.03024603,2020-11-15
