Market Cap,Price,Volume,Date
78881828.34824735,0.2253766524235638,3190025.855165697,2017-11-09
66162748.000257306,0.189036422857878,2121175.2731304658,2017-11-10
63427934.797573335,0.1812226708502095,2229297.6966014686,2017-11-11
59504620.60993513,0.1700132017426718,5361145.800394995,2017-11-12
63241859.46110361,0.1806910270317246,2942234.064639167,2017-11-13
64418345.0706298,0.184052414487514,955694.128460412,2017-11-14
66582146.294247,0.190234703697849,1734784.90838908,2017-11-15
59085402.3417718,0.168815435262205,1729243.99580533,2017-11-16
54989182.8776909,0.157111951079117,2431887.65775906,2017-11-17
59638905.5231861,0.170396872923389,1955671.00105813,2017-11-18
56546725.2054073,0.161562072015449,1640406.85843999,2017-11-19
56594763.5971711,0.161699324563346,1906351.79618848,2017-11-20
54369086.0972911,0.15534024599226,1941859.28193498,2017-11-21
60198128.2720188,0.171994652205768,2596575.92430811,2017-11-22
58392706.2392644,0.166836303540755,3454601.95211284,2017-11-23
67770506.603374,0.193630018866783,3765698.54125932,2017-11-24
63564965.0839048,0.181614185954014,2290381.75976242,2017-11-25
63339603.1660668,0.180970294760191,1901281.92002579,2017-11-26
64938662.1770336,0.185539034791525,4221341.35026575,2017-11-27
64000010.0644418,0.182857171612691,5358820.6487581,2017-11-28
51863911.6446025,0.148182604698864,5159080.70696049,2017-11-29
61785854.2851622,0.176531012243321,4810132.01850591,2017-11-30
62756735.184557,0.179304957670163,4398348.13278919,2017-12-01
73342592.805409,0.209550265158311,7446124.38173924,2017-12-02
81403474.631696,0.23258135609056,8860637.12369687,2017-12-03
80596472.8425626,0.230275636693036,7020923.61388415,2017-12-04
106452342.853388,0.304149551009681,11790703.0939749,2017-12-05
107702259.615245,0.307720741757842,126291.781942907,2017-12-06
98862965.5709783,0.282465615917081,6824998.39452537,2017-12-07
89149491.0173869,0.254712831478248,4702413.04653482,2017-12-08
84799526.1278679,0.242284360365337,3173293.32848239,2017-12-09
90845230.7555341,0.259557802158669,3196703.74295866,2017-12-10
94046113.5423837,0.268703181549668,7626018.36218543,2017-12-11
80600382.7027242,0.230286807722069,9848875.03578653,2017-12-12
91949689.1829396,0.262713397665542,10445625.7766784,2017-12-13
114392334.054448,0.326835240155564,3381462.23412772,2017-12-14
113354416.780712,0.323869762230607,13239579.1465465,2017-12-15
120844222.734463,0.345269207812753,13806485.4400918,2017-12-16
151742169.613005,0.433549056037159,17693748.5685844,2017-12-17
139353068.921663,0.398151625490467,13086705.2700493,2017-12-18
158156421.800708,0.451875490859165,12253744.958762,2017-12-19
135566129.440982,0.387331798402805,10770360.3976445,2017-12-20
157922205.40931,0.451206301169457,12732907.734542,2017-12-21
150019080.418997,0.428625944054276,14702957.5389063,2017-12-22
224345897.937714,0.640988279822039,26110215.6204347,2017-12-23
200020019.178327,0.571485769080935,16120619.5971485,2017-12-24
180638779.674941,0.516110799071259,7702333.71371152,2017-12-25
190152652.218238,0.543293292052107,10744697.666969,2017-12-26
187526380.959805,0.535789659885158,6430125.40305558,2017-12-27
186750567.208196,0.533573049166275,5652173.76595697,2017-12-28
177231369.934198,0.506375342669138,5967573.69313698,2017-12-29
216280107.947787,0.617943165565106,9283492.95750535,2017-12-30
226090423.012549,0.645972637178712,11170958.277626,2017-12-31
262861550.520577,0.751033001487362,11148427.9314435,2018-01-01
241285883.928873,0.68938823979678,12356262.819386,2018-01-02
246618032.7991248,0.7046229508546422,8789516.658828711,2018-01-03
362889115.2910781,1.0368260436887946,25661485.09434233,2018-01-04
348801126.3165049,0.9965746466185856,25688599.042345963,2018-01-05
398611296.7216191,1.1388894192046262,17282270.79050894,2018-01-06
470213169.0883109,1.3434661973951738,24206407.367658336,2018-01-07
508505923.2580496,1.4528740664515702,26470654.304354984,2018-01-08
465761563.63869387,1.3307473246819823,15209618.147157593,2018-01-09
423129073.8614116,1.2089402110326044,11125887.84632671,2018-01-10
379610003.3527333,1.084600009579238,10590750.02563529,2018-01-11
391620837.5987234,1.1189166788534954,9638638.250741906,2018-01-12
408159719.3492037,1.1661706267120109,12905124.38166133,2018-01-13
372465174.586978,1.0641862131056514,5980593.972399236,2018-01-14
326253844.9939553,0.9321538428398722,8741098.09955438,2018-01-15
268444843.6688937,0.7669852676254107,8965498.296852024,2018-01-16
251245087.55798063,0.7178431073085161,7731730.438970532,2018-01-17
263522917.89871356,0.752922622567753,5920049.88740121,2018-01-18
291552260.36712736,0.8330064581917924,7388750.636746948,2018-01-19
445424103.27129,1.2726402950608289,15822915.070023725,2018-01-20
317530034.61161274,0.9072286703188936,18910409.90903573,2018-01-21
285326223.0826577,0.815217780236165,9034693.04436583,2018-01-22
284535367.1162146,0.812958191760613,7576600.819225763,2018-01-23
278525458.36981314,0.7957870239137518,6257425.806753306,2018-01-24
266564723.08079728,0.7616134945165636,6121200.007595019,2018-01-25
247310654.86064,0.7066018710304,5355166.751517542,2018-01-26
290982058.05270624,0.8313773087220179,12811404.494604224,2018-01-27
266677162.9745645,0.7619347513558986,8518419.886445943,2018-01-28
243106244.33849975,0.6945892695385708,5000820.046904995,2018-01-29
242850582.2757922,0.6938588065022635,5045067.868725354,2018-01-30
209261439.4661981,0.5978898270462802,5447840.0560493525,2018-01-31
215872863.22598985,0.6167796092171137,7062511.888404368,2018-02-01
180648874.09792173,0.5161396402797763,6462059.429965113,2018-02-02
172105940.84236065,0.4917312595496018,7704924.76281533,2018-02-03
178116780.7877058,0.5089050879648738,5786835.781680814,2018-02-04
153185952.74070933,0.437674150687741,5027184.887077465,2018-02-05
120692505.05243522,0.3448357287212435,4314722.823701255,2018-02-06
148282449.81791803,0.4236641423369087,6600425.583094835,2018-02-07
132272791.29189354,0.3779222608339815,4944975.343122397,2018-02-08
142981337.7982805,0.4085181079950871,2879762.8301526383,2018-02-09
151638057.57269236,0.4332515930648353,3883681.126626024,2018-02-10
147392016.23324093,0.4211200463806884,3357372.747155163,2018-02-11
147439232.1215746,0.4212549489187845,2618155.0552183203,2018-02-12
184608768.564527,0.5274536244700772,7595829.780089553,2018-02-13
197937146.2312808,0.5655347035179451,30392470.43555435,2018-02-14
198902725.3850872,0.5682935011002491,12056254.741574544,2018-02-15
198402383.24718067,0.5668639521348019,7219909.9480551295,2018-02-16
233843106.559938,0.6681231615998229,8832485.825870372,2018-02-17
238097350.3963455,0.6802781439895585,8299719.577873253,2018-02-18
258169271.32265857,0.7376264894933101,16616863.26343556,2018-02-19
274694696.6766452,0.7848419905047005,29002119.69543197,2018-02-20
254421969.91818303,0.7269199140519517,11348602.817083746,2018-02-21
212568172.7958432,0.607337636559552,5534660.331136809,2018-02-22
210691057.71761465,0.6019744506217561,5491162.513713817,2018-02-23
239330764.47500452,0.6838021842142987,7138145.234955045,2018-02-24
224664429.65660265,0.6418983704474361,5546273.066899056,2018-02-25
241407332.82990333,0.6897352366568666,5804160.342758939,2018-02-26
243888637.7511047,0.6968246792888706,4185741.58288354,2018-02-27
251343503.75556096,0.7181242964444599,5513807.868688635,2018-02-28
234524268.65773988,0.670069339022114,4667164.3136256365,2018-03-01
230960939.1795804,0.659888397655944,3910944.0523541113,2018-03-02
229016418.1881063,0.6543326233945894,3778824.310078972,2018-03-03
217936690.11848632,0.6226762574813894,3341060.527522685,2018-03-04
205039948.3040688,0.5858284237259108,3422583.8839890133,2018-03-05
203604015.93213168,0.5817257598060905,4643132.221504778,2018-03-06
186823994.039824,0.5337828401137827,3106970.9641208914,2018-03-07
185080970.7432767,0.5288027735522192,5592158.916815944,2018-03-08
171284208.57605895,0.4893834530744542,3469936.253369008,2018-03-09
168090773.1172484,0.4802593517635667,3313868.644701642,2018-03-10
165304417.70046282,0.4722983362870366,2562890.552094632,2018-03-11
179158808.54164878,0.5118823101189964,2526735.711019217,2018-03-12
179412865.85310295,0.5126081881517227,5495936.141726563,2018-03-13
194890923.3049462,0.5568312094427035,4176089.0702214944,2018-03-14
156860837.41026714,0.4481738211721918,5034519.235120832,2018-03-15
149236002.92986885,0.4263885797996253,8372837.032651386,2018-03-16
153167476.6336918,0.4376213618105479,10608687.432821358,2018-03-17
133582301.3642611,0.3816637181836032,8918164.724142995,2018-03-18
130561732.78998554,0.3730335222571015,10191977.561430069,2018-03-19
134889942.88172948,0.3853998368049414,8968287.370966928,2018-03-20
137812875.0460738,0.3937510715602108,8908001.329727318,2018-03-21
156649708.4092483,0.4475705954549951,13730628.169909105,2018-03-22
147497667.26687413,0.4214219064767832,10720048.98353147,2018-03-23
143667759.75081474,0.4104793135737564,9900686.398666888,2018-03-24
147037598.6637226,0.4201074247534931,9179013.241199508,2018-03-25
142562194.38331938,0.4073205553809125,8659310.80514204,2018-03-26
130414594.8644004,0.3726131281840011,8894074.44524328,2018-03-27
121373233.01703729,0.3467806657629637,6699162.552882066,2018-03-28
122952358.5079149,0.3512924528797568,8507373.052935353,2018-03-29
98224353.6188427,0.2806410103395506,8328635.214116089,2018-03-30
101324277.47030292,0.2894979356294369,7682107.897347639,2018-03-31
98485098.83493128,0.2813859966712322,7191143.67918367,2018-04-01
92031266.56092368,0.2629464758883533,7900925.615492134,2018-04-02
96197096.99203782,0.2748488485486794,7735404.471602143,2018-04-03
103997879.70653044,0.2971367991615155,8740558.601990765,2018-04-04
101243227.88113318,0.2892663653746662,9298774.345778266,2018-04-05
101065934.87125748,0.2887598139178785,9766814.142523536,2018-04-06
96524813.97295985,0.2757851827798853,7564565.091582952,2018-04-07
106233403.73013492,0.3035240106575283,9006042.103245499,2018-04-08
113362571.315759,0.3238930609021685,10297872.40325438,2018-04-09
108565474.1140614,0.3101870688973182,8906057.443029622,2018-04-10
124844223.79557216,0.3566977822730633,10070162.203768358,2018-04-11
124886554.8813066,0.3568187282323045,10257718.37303995,2018-04-12
134079802.85824482,0.3830851510235566,11061019.889273169,2018-04-13
132677455.75448662,0.3790784450128189,10852240.49408354,2018-04-14
136280264.62257627,0.3893721846359322,8970638.719617058,2018-04-15
146803208.012556,0.4194377371787313,10629295.558777925,2018-04-16
142704648.63015375,0.407727567514725,9851571.92663606,2018-04-17
146211310.30776364,0.4177466008793247,11448212.263765324,2018-04-18
154924221.92730537,0.4426406340780153,11771981.065316943,2018-04-19
169267293.32752287,0.4836208380786367,13419013.291851465,2018-04-20
168412297.15703595,0.4811779918772456,11579283.692193888,2018-04-21
171490990.50467542,0.4899742585847869,13589549.803781794,2018-04-22
173871253.30381992,0.4967750094394855,12662864.266705276,2018-04-23
171653420.96000928,0.4904383456000264,12845608.107157735,2018-04-24
187288737.31402832,0.535110678040081,13825370.86786118,2018-04-25
152744255.52114165,0.4364121586318332,10808843.988466049,2018-04-26
169906592.38366163,0.4854474068104618,9495162.189877206,2018-04-27
158101595.67383718,0.4517188447823919,9300882.833577013,2018-04-28
167865769.7836593,0.4796164850961695,11057921.99976273,2018-04-29
178949936.69215193,0.5112855334061484,12882502.394395491,2018-04-30
188724611.3872184,0.5392131753920526,16342328.060681287,2018-05-01
190629917.75134328,0.5446569078609808,11595093.91411832,2018-05-02
195486813.85579824,0.5585337538737093,11660014.291310228,2018-05-03
195140709.836719,0.5575448852477686,487160.276080858,2018-05-04
202665337.3405909,0.5790438209731169,9604456.942204395,2018-05-05
198888975.0165488,0.5682542143329966,8628187.325452296,2018-05-06
187825923.86978164,0.5366454967708046,10134728.99168683,2018-05-07
200550376.3053878,0.5730010751582508,12151587.460899338,2018-05-08
192161188.9213169,0.5490319683466198,10951692.074637797,2018-05-09
187709045.62407097,0.5363115589259171,8476990.708365345,2018-05-10
183401120.8179071,0.5240032023368774,8417846.182927772,2018-05-11
163788065.7462585,0.4679659021321671,7425002.382201734,2018-05-12
162746309.38722995,0.4649894553920855,5904395.441440238,2018-05-13
175895905.7734687,0.5025597307813391,7373374.434075345,2018-05-14
181586333.22209263,0.5188180949202646,7663747.988520033,2018-05-15
176769765.7163409,0.5050564734752597,3953863.1615101374,2018-05-16
168099470.20077267,0.4802842005736362,2178701.036900342,2018-05-17
154530137.04008576,0.4415146772573878,1128393.2867046946,2018-05-18
159206017.6950611,0.4548743362716031,1201387.4362116917,2018-05-19
156826054.1585453,0.4480744404529865,1000071.850031206,2018-05-20
157861722.79407638,0.451033493697361,993839.062061898,2018-05-21
147708524.7506452,0.4220243564304148,1416693.5788599106,2018-05-22
130801806.2921883,0.3737194465491094,1207070.9958807183,2018-05-23
122502702.15854834,0.3500077204529953,1705534.8455190803,2018-05-24
126320419.70968252,0.3609154848848072,1018727.5611443728,2018-05-25
120650867.945874,0.34471676555964,831559.5041453827,2018-05-26
127373128.72597684,0.3639232249313624,2152703.4856377407,2018-05-27
120662689.09662026,0.3447505402760579,1516605.9409021626,2018-05-28
110333281.22313224,0.3152379463518064,1858116.1357096708,2018-05-29
122804196.26273398,0.3508691321792399,2117251.902770522,2018-05-30
117332079.6036824,0.3352345131533783,1837013.2423941437,2018-05-31
120471986.56902468,0.344205675911499,1881815.654016971,2018-06-01
121968176.10088085,0.3484805031453738,1741810.0786194836,2018-06-02
127351133.44486724,0.3638603812710493,1944152.816259953,2018-06-03
125032525.83236822,0.3572357880924806,1703829.3474063147,2018-06-04
118405488.7456316,0.3383013964160903,1473124.4584387257,2018-06-05
116869302.4829104,0.3339122928083154,1141755.255106246,2018-06-06
114690147.72659226,0.3276861363616922,875420.6579642306,2018-06-07
105988458.18627508,0.3028241662465002,1474159.8944653715,2018-06-08
101851301.45957471,0.2910037184559278,1580875.9700852006,2018-06-09
103029759.59997296,0.2943707417142084,999842.3328975894,2018-06-10
84770021.46791205,0.2422000613368915,1357372.846607874,2018-06-11
92150640.46635067,0.2632875441895734,847558.9958021228,2018-06-12
80241111.3549806,0.2292603181570874,1035692.0749734768,2018-06-13
75861568.10347024,0.2167473374384863,1557467.2053259197,2018-06-14
84024634.14211003,0.2400703832631715,1247469.4409268538,2018-06-15
77825652.9354584,0.222359008387024,409657.1932497058,2018-06-16
76938306.4972804,0.2198237328493726,485576.4112780234,2018-06-17
74632100.21956092,0.2132345720558883,667086.9539432127,2018-06-18
73505203.70347562,0.210014867724216,631470.2284315964,2018-06-19
76303487.47992584,0.2180099642283595,622501.3864124432,2018-06-20
78083289.32449946,0.2230951123557127,1069764.0415041028,2018-06-21
73884413.74585345,0.2110983249881527,880024.8282109501,2018-06-22
65393389.92574313,0.1868382569306946,956999.9865332032,2018-06-23
68123988.29317492,0.1946399665519283,478220.8039728667,2018-06-24
65466768.98957966,0.187047911398799,495622.3578350297,2018-06-25
62915241.45640438,0.1797578327325839,523143.0128730359,2018-06-26
60197171.75964927,0.1719919193132836,461077.6088662952,2018-06-27
60168450.21199575,0.1719098577485593,461893.9194970896,2018-06-28
58109549.337905,0.1660272838225857,1017005.802117053,2018-06-29
63472355.65224043,0.1813495875778298,450852.8977640779,2018-06-30
78488469.24928142,0.2242527692836612,1455046.4138443205,2018-07-01
77087319.56654467,0.2202494844758419,549251.2204609525,2018-07-02
86909262.21330711,0.248312177752306,858213.0834379349,2018-07-03
82544548.05947773,0.2358415658842221,656884.1788481011,2018-07-04
81125437.38743475,0.2317869639640992,605083.7371224109,2018-07-05
76218786.96612781,0.2177679627603651,622346.4762322123,2018-07-06
81625676.62483603,0.2332162189281029,507998.55036789423,2018-07-07
86977188.91529442,0.2485062540436983,1661202.8598646463,2018-07-08
86170162.35904725,0.2462004638829921,499645.10890802415,2018-07-09
82205680.79596722,0.2348733737027634,561229.1848006578,2018-07-10
73779071.0141417,0.2107973457546905,584663.2107725854,2018-07-11
72592020.78920631,0.2074057736834466,524314.8247179734,2018-07-12
71340042.40325513,0.2038286925807289,610812.7271519691,2018-07-13
70083158.27209958,0.2002375950631416,752024.0111643337,2018-07-14
68021687.14647578,0.1943476775613593,493007.6644915877,2018-07-15
69543449.11043079,0.1986955688869451,402666.1066626324,2018-07-16
77697684.14158297,0.2219933832616656,716516.3586791282,2018-07-17
86752203.49517384,0.2478634385576395,860332.7444374125,2018-07-18
83002929.34526548,0.2371512267007585,928306.3666235692,2018-07-19
79751090.3592492,0.2278602581692834,706856.1567413346,2018-07-20
75577507.96659367,0.2159357370474104,574828.9919840018,2018-07-21
77445834.5723601,0.221273813063886,1042780.903508864,2018-07-22
71154913.18409362,0.2032997519545532,863347.0895461548,2018-07-23
68578458.67617905,0.1959384533605115,714948.6644300473,2018-07-24
70719193.8336677,0.2020548395247648,1080155.031100548,2018-07-25
85341403.55480383,0.2438325815851538,4248280.060016939,2018-07-26
87849840.6217716,0.2509995446336331,2357213.9281094,2018-07-27
93344068.43291728,0.2666973383797636,1958267.4462553333,2018-07-28
97922287.4398319,0.2797779641138054,1232488.2451297338,2018-07-29
114815532.82221164,0.3280443794920333,5351035.648640606,2018-07-30
111371204.62908705,0.3182034417973916,3595771.7841080404,2018-07-31
102617907.93099482,0.2931940226599852,2319946.8938912745,2018-08-01
100814456.35684274,0.2880413038766936,1567385.756174348,2018-08-02
108177886.15663616,0.3090796747332461,1988740.2817850371,2018-08-03
100282186.00249138,0.2865205314356897,1422144.2252041013,2018-08-04
90329497.61728114,0.2580842789065175,1271710.8276098075,2018-08-05
88548486.53951007,0.2529956758271716,880258.7461083627,2018-08-06
82538025.36691502,0.2358229296197572,704654.6522523204,2018-08-07
81906063.83104661,0.2340173252315617,1039637.0850987834,2018-08-08
80290609.09370084,0.2294017402677167,1048099.5344308332,2018-08-09
96612017.5302852,0.2760343358008149,5830998.81796328,2018-08-10
99999918.35845044,0.2744162801092487,4600737.350436653,2018-08-11
98465844.23124851,0.2702065275183555,3316068.5254291515,2018-08-12
103678125.3274698,0.284509887088928,2604903.751619335,2018-08-13
95208727.24510404,0.2612684609489953,2610333.0579892173,2018-08-14
98916536.72153091,0.2714433020946422,3555406.168768534,2018-08-15
93602865.50943571,0.2572453382130778,2271822.986170432,2018-08-16
97051315.87736852,0.2665227641744966,1743385.0998469726,2018-08-17
106341635.91409092,0.2918699062594345,2221422.177958745,2018-08-18
98500217.11696471,0.2702307785563211,1719647.880486891,2018-08-19
109592707.06113423,0.3007518507660273,2575411.8965715943,2018-08-20
105485479.19362256,0.2894695643859925,1370184.9528163392,2018-08-21
112679640.47739428,0.3091894835316662,3693626.184856453,2018-08-22
113797357.64000805,0.3122860728039979,2580005.032897641,2018-08-23
116734860.65251371,0.3203598304321011,2138620.849091726,2018-08-24
122629975.71550082,0.336480937611727,1517752.8959325615,2018-08-25
115777571.75245696,0.3177127649895331,855700.6244173159,2018-08-26
119335673.68646038,0.327476783930817,1162065.7881606687,2018-08-27
122043017.6920206,0.3358935470624041,619077.4333180559,2018-08-28
122538283.665869,0.3361920691532148,1267133.8762775436,2018-08-29
112415740.61551426,0.3084565688595027,834125.524924137,2018-08-30
110149864.16760077,0.3022887034633034,1282049.0488576468,2018-08-31
119927573.41499884,0.3290794699844154,1125303.2780518683,2018-09-01
122195998.13988052,0.3353164394969251,506022.1807121272,2018-09-02
113380874.58823133,0.3118663211572319,1323773.3498137589,2018-09-03
111064764.24547432,0.3038789480255549,694741.9258379518,2018-09-04
108361300.0451524,0.2973778928631896,1242861.0246373608,2018-09-05
99156940.7087162,0.2719092787370237,1693600.303857693,2018-09-06
99143863.10537992,0.2721175235323507,1780647.7336518853,2018-09-07
94256821.34401356,0.2586541167954865,1256474.2911486966,2018-09-08
88174887.35912265,0.2419664434265784,538092.788436836,2018-09-09
87287472.16295308,0.2395273474388897,425091.8697396547,2018-09-10
90328414.5401558,0.247885374655316,588213.2533675691,2018-09-11
94770064.3157073,0.2600722607564526,939255.8244061604,2018-09-12
92574013.74562408,0.2540509654170261,849982.2622382238,2018-09-13
99242876.89775196,0.2718771751218597,778663.0680772987,2018-09-14
98282042.2716816,0.2687263108132249,745201.6743111417,2018-09-15
98141575.11966345,0.2695197004083451,440165.97807752347,2018-09-16
99859921.11042476,0.2740321045553144,708165.6211544612,2018-09-17
97716014.43155754,0.2681488707949901,688643.9060157645,2018-09-18
106086034.83849251,0.2911254680161462,1615181.040166258,2018-09-19
120078705.416122,0.329616664207829,6239694.666489822,2018-09-20
128884620.2998558,0.3536806694101729,25100977.991176955,2018-09-21
129235709.0571383,0.3546441149043612,7918716.263882761,2018-09-22
123944918.48405288,0.340125312371954,2951518.962593204,2018-09-23
125677565.6942075,0.3445507116838138,2530733.902690282,2018-09-24
121834892.3784472,0.334357676711548,2012398.5046202915,2018-09-25
119042564.07004182,0.3266724427681221,2476958.697627052,2018-09-26
128180931.82909933,0.3516095692510853,4399730.167523035,2018-09-27
126301533.044353,0.3466424802765345,2227578.7702325783,2018-09-28
122021217.49773204,0.3347538205289636,1149113.6419873587,2018-09-29
120444675.0385192,0.3297813241966323,1073618.5568731753,2018-09-30
120976487.37788013,0.3315844242543497,1439826.5248846435,2018-10-01
